qid,question_text,target,preprocessed_text
79b3bbf9eba5418757b7,How can I become secret Muslim?,1,"['become', 'secret', 'muslim']"
fa6f58846a6a64a7b100,What is the difference between Catholics and Islamists? Catholics also killed non-believers like in the Goa Inquisition. Did Jesus command them to kill non-believers?,1,"['difference', 'catholic', 'islamist', 'catholic', 'also', 'killed', 'non', 'believer', 'like', 'goa', 'inquisition', 'jesus', 'command', 'kill', 'non', 'believer']"
ce1c13d9524c3558d919,Does the world really care if Muslims are killed?,1,"['doe', 'world', 'really', 'care', 'muslim', 'killed']"
0ecf160a63adea3d6cad,Why don't Indians want to return Sikkim and Gorkhaland to Nepal?,1,"['indian', 'want', 'return', 'sikkim', 'gorkhaland', 'nepal']"
5c17476a05edc2ecdfbd,Do all black women without an afro wear wigs?,1,"['black', 'woman', 'without', 'afro', 'wear', 'wig']"
b9749607036996590056,"Muslims rule made India a superpowér, Hindu traders became wealthy and flourished for thousand years.why do Hindus today hate Muslim rule?",1,"['muslim', 'rule', 'made', 'india', 'superpowér', 'hindu', 'trader', 'became', 'wealthy', 'flourished', 'thousand', 'year', 'hindu', 'today', 'hate', 'muslim', 'rule']"
da6ed88d6402a07b726d,"How foolish can people be to believe in global climate change science? How can we, as insignificant humans, alter God's holy creation?",1,"['foolish', 'people', 'believe', 'global', 'climate', 'change', 'science', 'insignificant', 'human', 'alter', 'god', 'holy', 'creation']"
b4e68e18e58a5d4cba15,"Why do people ridicule ""anti-vaxxers,"" despite known serious side effects of vaccines, including permanent paralysis? My friend is paralyzed due to a vaccine that caused inflammation of the spinal cord. He can’t control breathing or speak.",1,"['people', 'ridicule', 'anti', 'vaxxers', 'despite', 'known', 'serious', 'side', 'effect', 'vaccine', 'including', 'permanent', 'paralysis', 'friend', 'paralyzed', 'due', 'vaccine', 'caused', 'inflammation', 'spinal', 'cord', 'control', 'breathing', 'speak']"
7571a5f3c383ec71555b,When will Quora get rid of hateful leftists?,1,"['quora', 'get', 'rid', 'hateful', 'leftist']"
028a4a31acc5633b47d0,Is Quora biased about who uses the site? I have had my answers collapsed and even been suspended because I don't always indent when I copy and paste from the Bible.,1,"['quora', 'biased', 'us', 'site', 'answer', 'collapsed', 'even', 'suspended', 'always', 'indent', 'copy', 'paste', 'bible']"
3b79e1f0c7321fde30e7,Why does Xi Jinping say that the people of the ASEAN countries are all Chinese's slaves before long?,1,"['doe', 'xi', 'jinping', 'say', 'people', 'asean', 'country', 'chinese', 'slave', 'long']"
0815a4094bb9896adebb,"If Muslim men get the use of 72 virgins when they die, would they be happy for their wives to have 72 studs servicing them too if that is their wish?",1,"['muslim', 'men', 'get', 'use', '72', 'virgin', 'die', 'would', 'happy', 'wife', '72', 'stud', 'servicing', 'wish']"
42be0dff8ff70cb2cfac,"If the GOP can prove that global warming measures hurt minorities, would Democrats finally shut up about climate change?",1,"['gop', 'prove', 'global', 'warming', 'measure', 'hurt', 'minority', 'would', 'democrat', 'finally', 'shut', 'climate', 'change']"
9cd60d42d09816fc0939,Does the Bible/evolution have an answer for why Mozart could compose symphonies at 5 while my nephew cannot find Middle C at 15?,1,"['doe', 'bible', 'evolution', 'answer', 'mozart', 'could', 'compose', 'symphony', '5', 'nephew', 'cannot', 'find', 'middle', 'c', '15']"
42a20440173cc6e5f361,"Why does Quora censor conservative opinions under the guise of ""moderating""?",1,"['doe', 'quora', 'censor', 'conservative', 'opinion', 'guise', 'moderating']"
09223501970bfacb4305,I'm 12 years old. Is it too late to start my own company and become a real estate entrepreneur like Gordon?,1,"['12', 'year', 'old', 'late', 'start', 'company', 'become', 'real', 'estate', 'entrepreneur', 'like', 'gordon']"
f77ae111a19e0aa04a52,How long would “Winnie-The-Pooh” rule China?,1,"['long', 'would', 'winnie', 'pooh', 'rule', 'china']"
7d3e4c6f64ba35b30906,"Will you admit to being a climate change conspiracy theorist? Do you understand that this is how the narratives were spun by the conspirators in the assassinations of JFK, MLK, and RFK, as well as the events of 9/11?",1,"['admit', 'climate', 'change', 'conspiracy', 'theorist', 'understand', 'narrative', 'spun', 'conspirator', 'assassination', 'jfk', 'mlk', 'rfk', 'well', 'event', '9', '11']"
4d5cfd1c35dbb56c4f15,"Why is men's rights activism so needed, yet feels so wrong?",1,"['men', 'right', 'activism', 'needed', 'yet', 'feel', 'wrong']"
9ba6734733329019b790,Why do Eastern Europeans not like India and Indians?,1,"['eastern', 'european', 'like', 'india', 'indian']"
44973d99527f2d7c7db4,Why don't liberals respect the Election of Trump? He won fair and square and the liberals will not work for the greater good of our great nation?,1,"['liberal', 'respect', 'election', 'trump', 'fair', 'square', 'liberal', 'work', 'greater', 'good', 'great', 'nation']"
17c81971ff9ea625c00d,Why did former President Obama accept the presidential salary when President Trump refused his salary? Is Obama greedier?,1,"['former', 'president', 'obama', 'accept', 'presidential', 'salary', 'president', 'trump', 'refused', 'salary', 'obama', 'greedier']"
009d4ad38d835c0dd3ad,"Why do so many Americans believe that their military is spread all around the world in a bid to be ""a force for good"", when the leaders of every other empire, from the Roman to the Ottoman to the Japanese, also used this line in their propaganda?",1,"['many', 'american', 'believe', 'military', 'spread', 'around', 'world', 'bid', 'force', 'good', 'leader', 'every', 'empire', 'roman', 'ottoman', 'japanese', 'also', 'used', 'line', 'propaganda']"
e06753dfb209a734866e,Do Russians know that smiling makes their and other lives better?,1,"['russian', 'know', 'smiling', 'make', 'life', 'better']"
c8b0e05c873d0c11a56a,Should Israel be punished for sponsoring Kurdish terrorists and thus being an actual rogue nation?,1,"['israel', 'punished', 'sponsoring', 'kurdish', 'terrorist', 'thus', 'actual', 'rogue', 'nation']"
e839171f6bb315943115,"Why is progressive leftist cowardly silent on Islam's homophobia, while progressive rightist, or libertarian, bravely damn it?",1,"['progressive', 'leftist', 'cowardly', 'silent', 'islam', 'homophobia', 'progressive', 'rightist', 'libertarian', 'bravely', 'damn']"
db0fba33ef5948152e9a,Why do so many police officers consciously issue false tickets? I am not asking about the revenues for a city; I am asking about police officers’ integrity.,1,"['many', 'police', 'officer', 'consciously', 'issue', 'false', 'ticket', 'asking', 'revenue', 'city', 'asking', 'police', 'officer', 'integrity']"
1c3c800606defe66ffe3,"Why can conservatives be absolutely certain that the Supreme Court was wrong about Liberal decisions, but won’t consider that maybe perhaps possibly they have interpreted the second amendment incorrectly?",1,"['conservative', 'absolutely', 'certain', 'supreme', 'court', 'wa', 'wrong', 'liberal', 'decision', 'consider', 'maybe', 'perhaps', 'possibly', 'interpreted', 'second', 'amendment', 'incorrectly']"
4ad491f4ba70f067dcbb,Are all the Malaysian Chinese a bit rude?,1,"['malaysian', 'chinese', 'bit', 'rude']"
81c6b0bc316ea39cb283,"Is it bad that a new girlfriend compels me to get rid of my insulin pump, not wear a beard, never go down on me, and want me circumcised all within the first three days of knowing each other?",1,"['bad', 'new', 'girlfriend', 'compels', 'get', 'rid', 'insulin', 'pump', 'wear', 'beard', 'never', 'go', 'want', 'circumcised', 'within', 'first', 'three', 'day', 'knowing']"
bf50ccddd92fce93ee27,How can republicans or democrats feel represented by their state and federal representatives when the representatives accept bribes from lobbyists regularly?,1,"['republican', 'democrat', 'feel', 'represented', 'state', 'federal', 'representative', 'representative', 'accept', 'bribe', 'lobbyist', 'regularly']"
0fdf9dfe4dcbcc8b9132,Why do whites believe that every thing that a TV channel or show is racist just because they're not the target audience?,1,"['white', 'believe', 'every', 'thing', 'tv', 'channel', 'show', 'racist', 'target', 'audience']"
3347e122ecdb38b2fbe7,"Why in most part of Indonesia if a person marry, the bride must have sex with her father in law first, it is happen in most javanese, sundanese and batak tribe mostly?",1,"['part', 'indonesia', 'person', 'marry', 'bride', 'must', 'sex', 'father', 'law', 'first', 'happen', 'javanese', 'sundanese', 'batak', 'tribe', 'mostly']"
20bbb6ba72c5d524543b,Who is more insane donald trump or Kim jong um?,1,"['insane', 'donald', 'trump', 'kim', 'jong', 'um']"
187143839a6a14b00461,Why has India been a democratic murdering tribe for the past 70 years in the world?,1,"['ha', 'india', 'democratic', 'murdering', 'tribe', 'past', '70', 'year', 'world']"
29f14356a7456adbea14,"Do Europeans eat ""white people food"", or is that mainly white Americans?",1,"['european', 'eat', 'white', 'people', 'food', 'mainly', 'white', 'american']"
4f797da791d73d88d500,Why are liberals not able to reason?,1,"['liberal', 'able', 'reason']"
7c74b0bf7aeb5d29dce1,Is it vegan to eat your own poop?,1,"['vegan', 'eat', 'poop']"
92919973a632db5ce040,Do women have sex with dogs?,1,"['woman', 'sex', 'dog']"
8d205e2d61cf3c5c864c,Does it upset you that Donald Trump is making more progress with Russia than Clinton or Obama?,1,"['doe', 'upset', 'donald', 'trump', 'making', 'progress', 'russia', 'clinton', 'obama']"
360588b1f19e29588d16,"Do the Vietnamese believe that the Chinese are cunning, ambitious, greedy, hypocritical?",1,"['vietnamese', 'believe', 'chinese', 'cunning', 'ambitious', 'greedy', 'hypocritical']"
13c3efe924ead4f4b631,Is the entire left operating entirely from a hive mind?,1,"['entire', 'left', 'operating', 'entirely', 'hive', 'mind']"
9bd886500ed0d93999e2,Are people who supported and voted for Donald Trump sick of winning yet?,1,"['people', 'supported', 'voted', 'donald', 'trump', 'sick', 'winning', 'yet']"
480301421a689422b09f,"Is it true that the West organizes murders of Russian and Ukrainian politicians and journalists, and then blames Russian government for that?",1,"['true', 'west', 'organizes', 'murder', 'russian', 'ukrainian', 'politician', 'journalist', 'blame', 'russian', 'government']"
916c8c7bd9806449ea5b,"When you encounter an example of, say, political correctness that you think is going too far, is your first response to assume it’s genuine but misguided, or that it’s not genuine in the first place? Is the latter generally a more left-wing reaction?",1,"['encounter', 'example', 'say', 'political', 'correctness', 'think', 'going', 'far', 'first', 'response', 'assume', 'genuine', 'misguided', 'genuine', 'first', 'place', 'latter', 'generally', 'left', 'wing', 'reaction']"
6172999bcbe342e98cc5,Why did Ambedkar want to kill all Brahmins?,1,"['ambedkar', 'want', 'kill', 'brahmin']"
e1ef6bb4f07056f1d9c6,What are the facts that made many Muslims terrorists?,1,"['fact', 'made', 'many', 'muslim', 'terrorist']"
41b708fcc032be2948ab,Do psychiatrists really believe in psychiatry or are they mainly in it for money and prestige and fun?,1,"['psychiatrist', 'really', 'believe', 'psychiatry', 'mainly', 'money', 'prestige', 'fun']"
0ea05393d5af417792e7,Should all TV be banned in Muslim countries as it causes impure thoughts and shows women?,1,"['tv', 'banned', 'muslim', 'country', 'cause', 'impure', 'thought', 'show', 'woman']"
8d2941d0d76e59170062,Do Indians like the idea of Chinese soldiers beating up their soldiers with bare hands through wrestling and kickboxing?,1,"['indian', 'like', 'idea', 'chinese', 'soldier', 'beating', 'soldier', 'bare', 'hand', 'wrestling', 'kickboxing']"
6463245144bf0b55f592,Bengali Ruled Bengal in the British period for 100 years or more but why the condition of Hindus in Bengal was so pathetic? Were the Bengali fool?,1,"['bengali', 'ruled', 'bengal', 'british', 'period', '100', 'year', 'condition', 'hindu', 'bengal', 'wa', 'pathetic', 'bengali', 'fool']"
cff241c8a50dbc36f069,Why the Pakistani's call Indians slave or Paktun kutta of US when they themselves are begging for US Economic Aid and are getting it for last 70 year's? I mean it's illogical or makes no sense,1,"['pakistani', 'call', 'indian', 'slave', 'paktun', 'kutta', 'u', 'begging', 'u', 'economic', 'aid', 'getting', 'last', '70', 'year', 'mean', 'illogical', 'make', 'sense']"
8097b8c88e8c8a972d75,"After over 14 years in Iraq and Afghanistan, do Americans realize their government doesn't want to end these wars so that tax dollars can be poured endlessly into the military-industrial complex, benefiting no-one but the arms industry?",1,"['14', 'year', 'iraq', 'afghanistan', 'american', 'realize', 'government', 'want', 'end', 'war', 'tax', 'dollar', 'poured', 'endlessly', 'military', 'industrial', 'complex', 'benefiting', 'one', 'arm', 'industry']"
5af964e588271e94ea69,Do girls like arrogant assholes?,1,"['girl', 'like', 'arrogant', 'asshole']"
4fcff1fd2db54d59f37f,Does Hillary have sympathy and support for another’s preodential run after it has been revealed Russian collusion and interference harmed her in the election?,1,"['doe', 'hillary', 'sympathy', 'support', 'another', 'preodential', 'run', 'ha', 'revealed', 'russian', 'collusion', 'interference', 'harmed', 'election']"
b21a5ef2599a16280e9b,Why do people of Karnataka hate Bengali people?,1,"['people', 'karnataka', 'hate', 'bengali', 'people']"
6284eb94395bd295dbce,Should Facebook be heavily monitored now that it is has been revealed the Russians and white nationalists used it to swing the election to Trump?,1,"['facebook', 'heavily', 'monitored', 'ha', 'revealed', 'russian', 'white', 'nationalist', 'used', 'swing', 'election', 'trump']"
fd8e763f5d426db4c7d3,Why did it take so long for brits to finally get some revenge by running over some Muslims with van?,1,"['take', 'long', 'brit', 'finally', 'get', 'revenge', 'running', 'muslim', 'van']"
ef31979917d9ef16f63f,What is the software used to spy on whatsapp messages?,1,"['software', 'used', 'spy', 'whatsapp', 'message']"
1f64677c36d54acc1382,Why are Russians drinking so much?,1,"['russian', 'drinking', 'much']"
512c7b46f3af8b1f6a2c,Why does Arvind Kejriwal always create troubles in the ways of all political parties(other than his own)?,1,"['doe', 'arvind', 'kejriwal', 'always', 'create', 'trouble', 'way', 'political', 'party']"
839d86cb1da7911b6abf,"For as long as I can remember I have had feelings for Asian guys, yet guys who want to date me are non-Asian men. When I think of a guy I want in my life I picture Asian guys. How do I stop being attracted to Asian guys?",1,"['long', 'remember', 'feeling', 'asian', 'guy', 'yet', 'guy', 'want', 'date', 'non', 'asian', 'men', 'think', 'guy', 'want', 'life', 'picture', 'asian', 'guy', 'stop', 'attracted', 'asian', 'guy']"
